basalt	form	2	because these lavas are more viscous stickier than basalt , they tend to form thicker flows that travel shorter distances from the vent; consequently , andesite and dacite lavas typically build tall cones with steep slopes of more than 20 degrees	0	basalte	former	2	par ailleurs , lorsqu elles parviennent en surface le long d une faille dans la lithosphère une dorsale océanique , par exemple , elles sont liquéfiées par la décompression et forment des épanchements de basaltes dont on connaît la composition chimique du silicium , de l aluminium , du magnésium , du calcium et du fer	0	True
basalt	form	3	where the melt forms from a subducted plate , basalt-magma blobs rise up against the underside of the continental crust	0	basalte	former	3	la faille de thingvellir , les labyrinthes de sables enchantés du landmannalaugar , les colonnes de basalte qui forment d interminables orgues pour le concert des dieux , les glaciers que déchirent des gorges bleues et vertigineuses , comme celle de fjadrargljufur , près de kirkjubaejarklaustur , les icebergs impassibles des fjords , les cônes massacrés des volcans , ces dalles d église que la nature a taillées , à l est du mont klaustur , entre les glaces et la mer	0	True
basalt	form	4	the large scale of the tharsis shield volcanoes suggests that they formed from massive eruptions of fluid basalt over prolonged periods of time	0	basalte	former	4	les fonds océaniques , qui représentent 60 % de la surface du globe , sont formés de basalte	1	True
basalt	form	5	massive fissure eruptions in the geological past have generated extraordinarily voluminous lava flows that form large continental flood basalt provinces	0	basalte	former	5	en effet , la roche-mère de ces diamants , l éclogite , se forme lorsque les basaltes du plancher océanique s enfoncent dans le manteau , sous les plaques continentales	0	True
basalt	form	6	whereas basalt forms a a and pahoehoe lava , andesite generally produces blocky lava , which contains smooth-sided , angular fragments blocks that are not as splintery or vesicular as a a lava fragments	1	basalte	former	6	elle a formé les grandes coulées de basalte qui couvrent les paysages que nous traversons	0	True
basalt	form	7	hall rested rocks in a hot iron foundry and showed that molten basalt forms crystals if cooled slowly	1	basalte	former				True
basalt	form	8	the hexagonal columns of fingal s cave in scotland were formed by flood basalts , which can spill from fissures in the crust to form plateaus hundreds of feet deep	0	basalte	former				True
basalt	form	9	since komatiites were discovered in 1969 , the prevailing theory held that they formed , like the basalt lavas common today , at shallow depths and low pressures	0	basalte	former				True
basalt	form	10	23 catherine hickson above examines columns of basalt formed from cooling lava about 10,000 years ago near today s whistler , b.c	0	basalte	former				True
basalt	form	11	almost all of the magma erupted from hawaii s volcanoes forms dark gray to black volcanic rock called basalt , generally in the form of lava flows and , less commonly , as fragmented lava such as volcanic bombs , cinders , pumice , and ash	0	basalte	former				True
basalt	flow	1	g is for the giant s causeway giant s causeway northern ireland s most spectacular tourist attraction is a prime example of columnar jointing of a basalt lava flow	0	basalte	épancher	1	elle est constituée de roches sédimentaires calcaires déposées au fond d anciennes mers , de roches magmatiques issues de la solidification de magmas restés en profondeur granites ou épanchés en surface basaltes et de roches métamorphiques gneiss qui ont été transformés par des processus géologiques	0	False
basalt	flow	2	because these lavas are more viscous stickier than basalt , they tend to form thicker flows that travel shorter distances from the vent; consequently , andesite and dacite lavas typically build tall cones with steep slopes of more than 20 degrees	0	basalte	épancher				False
basalt	flow	3	this will only occur if the underlying basalt is fluid enough to flow , which has not proved to be the case at stromboli itself	1	basalte	épancher				False
basalt	flow	4	they are built up slowly by the accretion of thousands of highly fluid lava flows called basalt lava that spread widely over great distances , and then cool as thin , gently dipping sheets	0	basalte	épancher				False
basalt	flow	5	they are called basalt flows and there is a strong suspicion they caused the extinction of the dinosaurs	0	basalte	épancher				False
basalt	flow	6	extrusive igneous rocks , like the basalt lava flow in this photo , form at the earth s surface	0	basalte	épancher				False
basalt	flow	7	whereas the laki flow advance ~40 kilometers from its source fissure , the largest of the columbia river basalt flows travelled up to 500 kilometers west of their source fissures	0	basalte	épancher				False
basalt	flow	8	cross-sectional view of lava flows of the columbia river flood basalts , part of the lava plains of the western united states	0	basalte	épancher				False
basalt	flow	9	17 million years ago , huge molten-basalt flows from a hot spot created the columbia plateau in oregon and washington	0	basalte	épancher				False
basalt	flow	10	the term flood basalts appropriately describes these flows	0	basalte	épancher				False
basalt	flow	11	they say that almost every basalt flow can explain all the mass extinctions in earth s history	0	basalte	épancher				False
basalt	flow	12	these basalt flows and other associated rocks have large amounts of magnesium , indicating their origin in the depths of the mantle	0	basalte	épancher				False
basalt	flow	13	some basalts are more fluid and will flow at greater speeds than others	1	basalte	épancher				False
basalt	flow	14	shield volcanoes are made of thousands of thin basalt lava flows	0	basalte	épancher				False
basalt	flow	15	some 60-65 million years ago , basalt gushed onto the surface in a near-continuous flow to form india s deccan plateau	0	basalte	épancher				False
basalt	flow	16	cross-sections through shield volcanoes reveal numerous thin flow units of pahoehoe basalt , typically < 1 m thick	0	basalte	épancher				False
basalt	flow	17	thanks to new techniques for dating rocks , it is now possible to pinpoint a colossal basalt flow 65 million years ago which covered a third of the indian sub-continent	0	basalte	épancher				False
basalt	flow	18	sometimes several small lava channels will flow around subdued hills or high ground to produce a kipuka , an hawaiian term for island. in hawaii , these features are generally noted by their mature vegetation , which stands in contrast to the stark lack of vegetation in the younger , surrounding basalt flows	0	basalte	épancher				False
basalt	flow	19	the roza flow is typical in volume to many of the larger flows in the columbia river basalt province	0	basalte	épancher				False
basalt	flow	20	this photo shows a stack of lava flows in the columbia river flood basalt along the snake river south of asotin , washington	0	basalte	épancher				False
basalt	flow	21	the worst basalt flow of all struck 250 million years ago in siberia and coincides with the time when 95 per cent of the world s species went to the wall	0	basalte	épancher				False
basalt	flow	22	about 130-80 million years ago , in the age of dinosaurs , huge flows of basalt lava - called flood basalts -oozed from the floors of the pacific and indian oceans	0	basalte	épancher				False
basalt	flow	23	the volcanic mountains of hawaii have been built by the accumulation of basalt flows erupted over hundreds of thousands of years , as the pacific plate moved northwestward over the hot spot	0	basalte	épancher				False
basalt	pillow	1	subglacial eruptions produced pillow basalts porter , 1987	1	basalte	coussin	1	de bas en haut , on identifie des péridotites , des gabbros lités à la base et massifs dans la partie supérieure , un ensemble de filons subverticaux , des basaltes en coussins ou pillow-lavas , et enfin des sédiments siliceux ou radiolarites	1	
basalt	pillow	2	when basalt enters water passively , it forms pillow basalt	1	basalte	coussin				
basalt	pillow	3	typically , the lava quenches quickly against the bottom waters to produce characteristic bulbous shapes called pillow basalt	1	basalte	coussin				
basalt	pillow	4	pillow basalts	1	basalte	coussin				
basalt	pillow	5	fissure eruptions are common along mid-ocean ridges and produce pillow basalts	1	basalte	coussin				
basalt	pillow	6	basalt fragmentation can occur by the explosive eruption process , or by an essentially nonexplosive process associated with the spalling of pillow basalt rinds by thermal shock or chill shattering	1	basalte	coussin				
basalt	pillow	7	on top of the dikes lies cooled , fractured lava called pillow basalt , rife with cracks and voids through which seawater circulates	1	basalte	coussin				
basalt	column	1	scoria cones are generated by strombolian eruptions , which produce eruptive columns of basalt tephra generally only a few hundred meters high	1	basalte	colonne	1	desmarest commence ses recherches en volcanologie en 1763 , en auvergne , où il étudie les colonnes de basalte : il est le premier à reconnaître leur origine volcanique	1	
basalt	column	2	basalt columns	0	basalte	colonne	2	la faille de thingvellir , les labyrinthes de sables enchantés du landmannalaugar , les colonnes de basalte qui forment d interminables orgues pour le concert des dieux , les glaciers que déchirent des gorges bleues et vertigineuses , comme celle de fjadrargljufur , près de kirkjubaejarklaustur , les icebergs impassibles des fjords , les cônes massacrés des volcans , ces dalles d église que la nature a taillées , à l est du mont klaustur , entre les glaces et la mer	1	
basalt	column	3	23 catherine hickson above examines columns of basalt formed from cooling lava about 10,000 years ago near today s whistler , b.c	1	basalte	colonne	3	il pencherait plutôt pour une doctrine neptuniste , reléguant le volcanisme au second rang par rapport au travail incessant de l eau.les colonnes de basalte auvergnates . toutes les apparences concourent à identifier desmarest comme l auteur du manuscrit de rouen	1	
cinder	blacken	1	on the fluor of the channel sprawled a field of ice and snow blackened by cinders and split by crevasses that gaped white in the enveloping mists	1	scorie	noir	1	juste un maillot de bain incollable sur la moindre plante accrochée à ce sol ingrat , intarissable sur le moindre oiseau de passage , étonnamment disert sur les divers types de laves , cet érudit crapahuteur invite les randonneurs à arpenter pampa herbeuse et hautes terres volcaniques , à courber l échine dans la bourrasque , à peiner dans les déserts de scories noires , à zigzaguer entre les bosses moussues , à s enfoncer dans le sol spongieux d une toundra marécageuse , à franchir à gué des torrents impétueux , à se faufiler au fond des failles et des canyons , à se glisser sous des cascades vertigineuses , à escalader des falaises escarpées truffées de macareux moines pour , ensuite , dévaler vers des grèves immenses matraquées par de puissants rouleaux et jonchées de bois d échouage venu , dit-on , de sibérie ! un pays fou où sterne arctique et grand labbe n hésitent pas à fondre en piqué sur les importuns qui s approchent trop de leurs couvées et où , à peine débarqué de l avion , à keflavik , votre guide vous lance : prenez juste un maillot de bain et on y va ! et vous vous retrouvez , quelques instants plus tard , dans un décor de science-fiction , barbotant dans l eau chaude , laiteuse et sulfureuse du blue lagoon , une piscine naturelle jouxtant une centrale géothermique	1	True
cinder	blacken				scorie	noir	2	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	1	True
cinder	incandescent	1	strombolian eruptions are named for stromboli volcano off the west coast of italy , where a typical eruption consist of the rhythmic ejection of incandescent cinder , lapilli , and bombs to heights of a few tens or hundreds of feet meters	1	scorie	incandescent	1	aujourd hui encore , toutes les 10 minutes environ , l une des cinq bouches éruptives du cratère émet des panaches incandescents de scories , fragments de lave poreux , en de superbes paraboles de feu	0	True
cinder	incandescent	2	gas leaving the magma propelled incandescent cinder and ash as high as 1,900 feet 580 m above the vent	1	scorie	incandescent	2	il a donné son nom au type d activité volcanique dite strombolienne , s accompagnant d explosions avec projection de scories incandescentes	1	True
cinder	incandescent				scorie	incandescent	3	le dynamisme strombolien il s exprime par des explosions rythmiques qui projettent des blocs et des scories incandescents	1	True
cinder	red	1	from the barren , red cinder cones on the summit of mauna kea to the fern-lined craters and black sand beaches of puna , volcanic activity has combined with the subtropical climate to create the scenery that draws visitors from all over the world	1	scorie	rouge	1	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	1	True
cinder	red	2	to understand why popocatepetl on tuesday started hurling 1.5-metre chunks of molten rock half a kilometre in the air and red hot cinders two km high , it s informative to examine why the mountain started smoking in the first place	1	scorie	rouge				True
cinder	red	3	in many eruptions , the froth is shattered explosively into small fragments that are hurled high into the air in the form of volcanic cinders red or black , volcanic ash commonly tan or gray , and volcanic dust	1	scorie	rouge				True
cinder	form	1	the high lava fountains of pu u o o produced black clouds of tephra , cooled bits of lava that collected downwind of the vent to form deposits of cinders and pele s hair	0	scorie	former	1	ces événements ont été reconstitués grâce à des études géologiques , des prélèvements sous-marins , et l étude de la pouzzolane , formée de scories volcaniques , dont la couche , sur l île aujourd hui connue sous le nom de théra , ou encore santorini sainte irène , atteint par endroits une trentaine de mètres	1	True
cinder	form	2	explosive eruptions caused by gas rapidly expanding and escaping from molten lava formed cinders that fell back around the vent , building up the cone to a height of 1,200 feet	1	scorie	former	2	c est un petit cône dont la paroi est abrupte , formé de scories soudées , se trouvant au-dessus du point d émission de la lave fluide pauvre en gaz fig	1	True
cinder	form	3	the magma which erupts from etna in the form of lava , ash and scoria a form of lava containing many bubbles of air , looking like cinders , forms by melting of rock in the earth s mantle , the layer immediately beneath the crust , at depths more than 30 kilometres below the surface	0	scorie	former	3	- les coulées rugueuses , morcelées , souvent épaisses , formant des tas de scories	0	True
cinder	form	4	tradewinds blew the tephra to the southwest , where it accumulated to form the cinder cones	1	scorie	former				True
cinder	form	5	as the gas-charged lava is blown violently into the air , it breaks into small fragments that solidify and fall as cinders around the vent to form a circular or oval cone	0	scorie	former				True
cinder	form	6	in many eruptions , the froth is shattered explosively into small fragments that are hurled high into the air in the form of volcanic cinders red or black , volcanic ash commonly tan or gray , and volcanic dust	0	scorie	former				True
cinder	form	7	puu puai , shown in this photo , is a cinder cones that formed during the 1959 eruption at kilauea iki crater	0	scorie	former				True
cinder	form	8	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	0	scorie	former				True
cinder	accumulation	1	cinder cones are conical hills produced by the accumulation of cinders and other tephra	1	scorie	monceau	1	ici , seule la nature s autorise le plus grand désordre , laissant traîner partout des monceaux de scories , déroulant jusqu à la mer des champs de lave déchiquetée ou convulsée	1	
cinder	accumulation	2	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	1	scorie	monceau				
cinder	accumulation	1	cinder cones are conical hills produced by the accumulation of cinders and other tephra	1	scorie	tas	1	- les coulées rugueuses , morcelées , souvent épaisses , formant des tas de scories	1	
cinder	accumulation	2	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	1	scorie	tas				
cinder	accumulation	1	cinder cones are conical hills produced by the accumulation of cinders and other tephra	1	scorie	amas	1	aujourd hui , la nature investitpeu à peu les coulées de lave et les amas de scories de surtsey	1	
cinder	accumulation	2	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	1	scorie	amas				
cinder	accumulation	1	cinder cones are conical hills produced by the accumulation of cinders and other tephra	1	scorie	accumulation	1	vous avez dit types d éruptions ? types d éruptions hawaïenne , magma/lave , lave basaltique très fluide , relief , vaste cône surbaissé , aux pentes douces , volcan-bouclier , produits , lave cordée caractéristiques , coulées de lave se répandant sur d immenses surfaces strombolienne , magma/lave , alternance de coulées de lave et d accumulation de scories , relief , strato-volcan , produits , cendres , bombes , caractéristiques , alternance de phases explosives et effusives	1	
cinder	accumulation	2	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	1	scorie	accumulation				
cinder	mound	1	most of it falls near the summit , building a steep-sided mound of cinders	1	scorie	monceau	1	ici , seule la nature s autorise le plus grand désordre , laissant traîner partout des monceaux de scories , déroulant jusqu à la mer des champs de lave déchiquetée ou convulsée	1	
cinder	mound	1	most of it falls near the summit , building a steep-sided mound of cinders	1	scorie	tas	1	- les coulées rugueuses , morcelées , souvent épaisses , formant des tas de scories	1	
cinder	bit	1	at devastation trail , our next stop , we paused at a cinder cones called puu puai , created in 1959 when a lava fountain surged out of a vent in kilauea s side and threw up cinder bits that fell steadily around the vent , eventually forming the cone	1	scorie	fragment	1	aujourd hui encore , toutes les 10 minutes environ , l une des cinq bouches éruptives du cratère émet des panaches incandescents de scories , fragments de lave poreux , en de superbes paraboles de feu	0	
cinder	bit				scorie	fragment	2	scories , fragments de magma pleins de petits trous et de formes très irrégulières projetés violemment par le volcan	0	
cinder	bit				scorie	fragment	3	scories , fragments de roches provenant de la lave éjectée à l état liquide	0	
cinder	bomb	1	bombs and cinder exposed in a quarry wall at puu kawaiwai , kohala , hawaii	0	scorie	bombe	1	en arrivant à la surface , le magma se dissocie en : - des produits liquides : laves ; - des produits solides ou solidifiés : blocs , bombes , scories , cendres , etc	0	
cinder	bomb				scorie	bombe	2	lorsque la pression dépasse la résistance du bouchon , une violente explosion projette des cendres , des scories , des bombes à plusieurs kilomètres de hauteur	0	
cinder	bomb				scorie	bombe	3	un cône se forme par des dépôts successifs de coulées de lave et de matériaux explosifs cendres , bombes , scories	0	
cinder	bomb				scorie	bombe	4	pas ou peu de coulées , relief , cône formé par l accumulation de brèches , produits , cendres , scories , bombes , caractéristiques , violentes explosions	0	
cinder	bomb				scorie	bombe	5	lorsque les magmas parviennent à la surface de la croûte terrestre par un ou plusieurs conduits appelés cheminées , ils libèrent : des liquides ou laves ; des produits solides ou solidifiés : blocs , bombes , scories , cendres , etc	0	
cinder	bomb				scorie	bombe	6	ce genre de crise est spécifique aux volcans gris , explosifs , qui crachent aussi des bombes et des scories	0	
cinder	cone	1	rainier is dwarfed by mauna loa , and cinder cones are tiny in proportion to the other types	1	scorie	cône	1	les cônes de scories ici , au piton de la fournaise , île de la réunion s édifient à partir des fontaines de lave	1	
cinder	cone	2	by studying the extent of erosion and soil development on lathrop wells , the researchers compared this volcanic cinder cones with a similar cone in southeastern california , indirectly dated at about 15,000 to 20,000 years old	1	scorie	cône	2	ainsi , entre -100 000 ans et -8 000 ans , quelques dizaines de cônes de scories entourés de leurs coulées se sont construits	1	
cinder	cone	3	the cinder cones in the above photo is puu lilinue on mauna kea in hawaii	1	scorie	cône	3	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	1	
cinder	cone	4	one of the very few volcanoes observed by geologists from beginning to end is the cinder cones called paricutin about 200 miles west of mexico city	1	scorie	cône	4	ici le cône de scories du pariou , vieux de 9 000 ans , édifié en quelques mois d éruption	1	
cinder	cone	5	trudging through loose ash , hikers climb the 700-foot-high flank of cinder cone	1	scorie	cône	5	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	1	
cinder	cone	6	two hulking volcanoes , mauna loa and mauna kea , are over 13,000ft high and dominate the horizon , and rubble from cinder cones lines most roads	1	scorie	cône	6	exploitation de la pouzzolane du volcan de lemptegy spatter cone , cône de scories soudées	1	
cinder	cone	7	later volcanic activity built a small cinder cones in the lake called wizard island , which today provides a mute reminder of past activity figure 4.19	1	scorie	cône	7	on aperçoit au fond un petit cône de scories ; la terrasse , qui surplombe en arrière-plan , est le reste d un ancien niveau du plancher du cratère	1	
cinder	cone	8	this order of events--eruption , formation of cone and crater , lava flow--is a common sequence in the formation of cinder cones	1	scorie	cône				
cinder	cone	9	cinder cones in lassen volcanic park is just one vivid reminder	1	scorie	cône				
cinder	cone	10	cinder cones	0	scorie	cône				
cinder	cone	11	cinder cones can be found on shield and stratovolcanoes and at divergent and convergent plate boundaries and hot spots	1	scorie	cône				
cinder	cone	12	cinder cones and astronomical observatories are located at the summit of the volcano	1	scorie	cône				
cinder	cone	13	note how it dwarfs a typical cinder cones	1	scorie	cône				
cinder	cone	14	made of tephra - lava blown into the air and solidified - cinder cones are usually small , steep-sided structures formed during a single , mildly explosive event	1	scorie	cône				
cinder	cone	15	the alignment of cinder cones suggests rift zones once extended to the west , south , and east	1	scorie	cône				
cinder	cone	16	cinder cones are built from ejected lava fragments and are usually less than 300 meters 1000 feet high	1	scorie	cône				
cinder	cone	17	cinder cones are rather small , usually less than 300 meters 1000 feet high , often forming near larger volcanoes , and often in groups	1	scorie	cône				
cinder	cone	18	a last gasp of eruptions produced a small cinder cones , which rises above the water surface as wizard island near the rim of the lake	1	scorie	cône				
cinder	cone	19	today , paricutin is just another one of the numerous quiet cinder cones dotting the landscape in this region of mexico	1	scorie	cône				
cinder	cone	20	the most common types of volcanic landfor ms ar : shield volcanoes , stratovolcanoes , cinder cones , volcanic domes , volcanic spines , and lava plains	1	scorie	cône				
cinder	cone	21	cinder cones are easily eroded , because they are composed of unconsolidated materials	1	scorie	cône				
cinder	cone	22	the tephra accumulates near the central vent and builds a cinder cones	1	scorie	cône				
cinder	cone	23	cinder cones are conical hills produced by the accumulation of cinders and other tephra	1	scorie	cône				
cinder	cone	24	from the barren , red cinder cones on the summit of mauna kea to the fern-lined craters and black sand beaches of puna , volcanic activity has combined with the subtropical climate to create the scenery that draws visitors from all over the world	1	scorie	cône				
cinder	cone	25	cinder cones are numerous in western north america as well as throughout other volcanic terrains of the world	1	scorie	cône				
cinder	cone	26	the profile of the mauna loa shield appears smooth , whereas the shield profile of mauna kea has a more uneven appearance , reflecting the growth of numerous small cinder cones on its upper slopes after shield formation	1	scorie	cône				
cinder	cone	27	cinder cone	0	scorie	cône				
cinder	cone	28	in 1943 a cinder cones started growing on a farm near the village of par\edcutin in mexico	1	scorie	cône				
cinder	cone	29	photo by greg vaughn figure 4.11 sp crater , a cinder cones north of flagstaff , arizona	1	scorie	cône				
cinder	cone	30	cinder cones are the simplest type of volcano	1	scorie	cône				
cinder	cone	31	a brief film that includes good footage of lava fountains , formation of cinder cones , and advance of lava flows into the pacific ocean	1	scorie	cône				
cinder	cone	32	three hours later i looked down on suribachi , a 530-foot cinder cones that hardly seemed worthy of the prefix mount. it was hard to believe that the five-by-two-mile patch of land connected to it was the site of one of the bloodiest battles in world war ii , where some 25,000 soldiers - japanese and american - died	1	scorie	cône				
cinder	cone	33	profile of sunset crater , arizona , a typical steep-sided cinder cones	1	scorie	cône				
cinder	cone	34	the deep fractures in the continental crust are responsible for both the wells gray-clearwater field and the stikine belt , which includes the mount edziza volcanic field , a huge complex of vast lava flows , obsidian-rich cliffs , canary-yellow sulphurous ridges , and a series of tiny , perfect 150-metre-high cinder cones that date from about 1,000 years ago	1	scorie	cône				
cinder	cone	35	park visitors can see this perched lava pond by walking one mile 1.6 km on the napau crater trail and climbing puu huluhulu , a prehistoric cinder cones	1	scorie	cône				
cinder	cone	36	instead , the volcanoes might erupt lava and then , tens of thousands of years later , create a cinder cones	1	scorie	cône				
cinder	cone	37	scoria cones , also known as cinder cones , are the most common type of volcano	1	scorie	cône				
cinder	cone	38	between june 1983 and january 1984 , a series of small explosions , lava fountains , and lava flows erupted from a small cinder cones within the caldera	1	scorie	cône				
cinder	cone	39	the explosions hurled molten lava from the cinder cones , and lava flows melted a pit about 1.5 kilometers in diameter in the ice near the base of the volcano	1	scorie	cône				
cinder	cone	40	the costa ricans are deeply proud of their most famous volcano , arenal , a shapely cinder cones that rises into the clouds from t he rainforest around its base	1	scorie	cône				
cinder	cone	41	cinder cone , a volcanic cone built entirely of loose fragmented material pyroclastics	1	scorie	cône				
cinder	cone	42	the calderas of the older volcanoes of the island have been filled by younger lava flows and cinder cones	1	scorie	cône				
cinder	cone	43	most cinder cones have a bowl-shaped crater at the summit and rarely rise more than a thousand feet or so above their surroundings	1	scorie	cône				
cinder	cone	44	geologists generally group volcanoes into four main kinds--cinder cones , composite volcanoes , shield volcanoes , and lava domes	1	scorie	cône				
cinder	cone	45	tradewinds blew the tephra to the southwest , where it accumulated to form the cinder cones	1	scorie	cône				
cinder	cone	46	this photo shows a cinder cones on kohala volcano in hawaii	1	scorie	cône				
cinder	cone	47	these vents culminate in the post-glacial cinder cones and lava flows of the nazko area west of quesnel	1	scorie	cône				
cinder	cone	48	explosion pits , hardened lava flows , and cinder cones reveal other major volcanic episodes	1	scorie	cône				
cinder	cone	49	cinder cone s fantastic lava beds looked so new to early researchers they misdated them by 200 years	1	scorie	cône				
cinder	cone	50	the summit and upper flanks of the volcano , part of which are shown in this photo , are covered by numerous cinder cones	1	scorie	cône				
cinder	cone	51	while turrin acknowledges that the volcanoes look young , he says his work raises a questio : what is young when you look at a cinder cone ? wells says the age discrepancy may signal a problem with the standard theory that cinder cones eruptions happen all in one shot during a short period of time	1	scorie	cône				
cinder	cone	52	cinder cones as the name suggests , cinder cones are built from ejected lava fragments	1	scorie	cône				
cinder	cone	53	the lava accumulates near the vent to produce a spatter or cinder cones	1	scorie	cône				
cinder	cone	54	the cycles of volcanism are laid out clear as museum specimen : craters taped in snow , dark paws of lava , hills of glossy obsidian , and cinder cones that look as if poured yesterday	1	scorie	cône				
cinder	cone	55	at devastation trail , our next stop , we paused at a cinder cones called puu puai , created in 1959 when a lava fountain surged out of a vent in kilauea s side and threw up cinder bits that fell steadily around the vent , eventually forming the cone	1	scorie	cône				
cinder	cone	56	this photo shows the interior of strawberry knoll , a cinder cones in southwestern utah	1	scorie	cône				
cinder	cone	57	72 cinder cones p	0	scorie	cône				
cinder	cone	58	terns and characteristic form : shield volcanoes , cinder cones , and composite cones	1	scorie	cône				
cinder	cone	59	the first glimpse of the caldera reveals a black , brown , and gray otherworld of cinder cones , lava flows , and explosion pits	1	scorie	cône				
cinder	cone	60	subsequent eruptions produced the cinder cones called wizard island	1	scorie	cône				
cinder	cone	61	puu puai , shown in this photo , is a cinder cones that formed during the 1959 eruption at kilauea iki crater	1	scorie	cône				
cinder	cone	62	cinder cones have very steep slopes composed of pyroclastic material	1	scorie	cône				
cinder	cone	63	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	1	scorie	cône				
cinder	cone	64	rising 700 feet from its base , a cone of cinder sits symmetrical as sand in an hourglass on the park s northeast edge	1	scorie	cône				
cinder	block	1	the jagged cinder blocks that break off the front are then overridden by the massive lava core of the flow which pushes forward	1	scorie	bloc	1	le dynamisme strombolien il s exprime par des explosions rythmiques qui projettent des blocs et des scories incandescents	0	
cinder	blast	1	at the same time the latest blasts of cinder and ash shook the island for up to 40 minutes , according to a report from the montserrat volcano observatory	1	scorie	détruire	1	a l époque , des coulées de lave avaient menacé l église de reykjahlid , l enserrant dans ses scories sans la détruire	0	
